,Word,Frequency,POS
63471,elope,4,Verb
63472,loaf,4,Verb
63473,patter,4,Verb
63474,wager,4,Verb
63475,scheme,4,Verb
63476,hanford,4,Verb
63477,dolores,4,Verb
63478,naught,4,Verb
63479,kingston,4,Verb
63480,chusing,4,Verb
63481,--`,4,Verb
63482,_she_,4,Verb
63483,xiv,4,Verb
63484,shoe,4,Verb
63485,_me_,4,Verb
63486,unperceived,4,Verb
63487,sympathise,4,Verb
63488,chuses,4,Verb
63489,manoeuvre,4,Verb
63490,dixon,4,Verb
63491,farther,4,Verb
63492,debase,4,Verb
63493,ix,4,Verb
63494,gentlemen,4,Verb
63495,_is_,4,Verb
63496,worth,4,Verb
63497,calmly,4,Verb
63498,maple,4,Verb
63499,_her_,4,Verb
63500,heavens,4,Verb
63501,obviate,4,Verb
63502,_had_,4,Verb
63503,clifton,4,Verb
63504,richmond,4,Verb
63505,iv,4,Verb
63506,unnoticed,4,Verb
63507,upbraid,4,Verb
63508,gay,4,Verb
63509,"?""--",4,Verb
63510,unsuspected,4,Verb
63511,unprovided,4,Verb
63512,gad,4,Verb
63513,neither,4,Verb
63514,varnish,4,Verb
63515,elliot,4,Verb
63516,patronise,4,Verb
63517,simple,4,Verb
63518,street,4,Verb
63519,devolve,4,Verb
63520,impoverish,4,Verb
63521,whitwell,4,Verb
63522,ferrars,4,Verb
63523,curtsy,4,Verb
63524,sooth,4,Verb
63525,eliza,4,Verb
63526,slope,4,Verb
63527,enamour,4,Verb
63528,peleg,4,Verb
63529,haran,4,Verb
63530,pleaseth,4,Verb
63531,ephron,4,Verb
63532,kedar,4,Verb
63533,padanaram,4,Verb
63534,unawares,4,Verb
63535,oxen,4,Verb
63536,needeth,4,Verb
63537,captive,4,Verb
63538,simeon,4,Verb
63539,bela,4,Verb
63540,timnath,4,Verb
63541,lothe,4,Verb
63542,healeth,4,Verb
63543,flay,4,Verb
63544,shelomith,4,Verb
63545,eliasaph,4,Verb
63546,oppresseth,4,Verb
63547,flesh,4,Verb
63548,machir,4,Verb
63549,zelophehad,4,Verb
63550,lacketh,4,Verb
63551,chasteneth,4,Verb
63552,prophet,4,Verb
63553,removeth,4,Verb
63554,fray,4,Verb
63555,shouldest,4,Verb
63556,noise,4,Verb
63557,houghed,4,Verb
63558,issachar,4,Verb
63559,zebulun,4,Verb
63560,barak,4,Verb
63561,heber,4,Verb
63562,zebul,4,Verb
63563,abdon,4,Verb
63564,manoah,4,Verb
63565,micah,4,Verb
63566,handmaid,4,Verb
63567,ekron,4,Verb
63568,gath,4,Verb
63569,ziklag,4,Verb
63570,shephatiah,4,Verb
63571,mephibosheth,4,Verb
63572,hanun,4,Verb
63573,camest,4,Verb
63574,nathan,4,Verb
63575,amnon,4,Verb
63576,apparelled,4,Verb
63577,cedar,4,Verb
63578,cubits,4,Verb
63579,abijah,4,Verb
63580,zimri,4,Verb
63581,hazael,4,Verb
63582,driveth,4,Verb
63583,athaliah,4,Verb
63584,pekah,4,Verb
63585,eliakim,4,Verb
63586,asaiah,4,Verb
63587,asaph,4,Verb
63588,meribbaal,4,Verb
63589,azel,4,Verb
63590,meshullam,4,Verb
63591,helpeth,4,Verb
63592,glistering,4,Verb
63593,prayeth,4,Verb
63594,covenant,4,Verb
63595,gavest,4,Verb
63596,maaseiah,4,Verb
63597,jeshua,4,Verb
63598,rehum,4,Verb
63599,shimshai,4,Verb
63600,tobiah,4,Verb
63601,performeth,4,Verb
63602,mischief,4,Verb
63603,esther,4,Verb
63604,countervail,4,Verb
63605,stoppeth,4,Verb
63606,withholdeth,4,Verb
63607,mocketh,4,Verb
63608,fleeth,4,Verb
63609,continueth,4,Verb
63610,rewardeth,4,Verb
63611,beholdeth,4,Verb
63612,darkness,4,Verb
63613,cutteth,4,Verb
63614,comforteth,4,Verb
63615,destruction,4,Verb
63616,accepteth,4,Verb
63617,forgetteth,4,Verb
63618,trieth,4,Verb
63619,indite,4,Verb
63620,sawest,4,Verb
63621,melteth,4,Verb
63622,waiteth,4,Verb
63623,givest,4,Verb
63624,watereth,4,Verb
63625,returneth,4,Verb
63626,perisheth,4,Verb
63627,spareth,4,Verb
63628,hardeneth,4,Verb
63629,planteth,4,Verb
63630,happeneth,4,Verb
63631,shorn,4,Verb
63632,haughty,4,Verb
63633,fadeth,4,Verb
63634,worshippeth,4,Verb
63635,pashur,4,Verb
63636,nebuchadrezzar,4,Verb
63637,broider,4,Verb
63638,revealeth,4,Verb
63639,diverse,4,Verb
63640,doest,4,Verb
63641,barabbas,4,Verb
63642,sayest,4,Verb
63643,denieth,4,Verb
63644,behove,4,Verb
63645,whole,4,Verb
63646,barnabas,4,Verb
63647,idols,4,Verb
63648,resisteth,4,Verb
63649,prate,4,Verb
63650,misery,4,Verb
63651,gambol,4,Verb
63652,outstretched,4,Verb
63653,daren,4,Verb
63654,deform,4,Verb
63655,alike,4,Verb
63656,sammy,4,Verb
63657,needn,4,Verb
63658,thatch,4,Verb
63659,overawe,4,Verb
63660,middle,4,Verb
63661,"...""",4,Verb
63662,paralyse,4,Verb
63663,counterfeit,4,Verb
63664,tin,4,Verb
63665,ward,4,Verb
63666,witted,4,Verb
63667,souls,4,Verb
63668,grizzle,4,Verb
63669,muscari,4,Verb
63670,heel,4,Verb
63671,flambeau,4,Verb
63672,seymour,4,Verb
63673,instant,4,Verb
63674,inland,4,Verb
63675,paumanok,4,Verb
63676,overhang,4,Verb
63677,mob,4,Verb
63678,herring,4,Verb
63679,peggy,4,Verb
63680,somerville,4,Verb
63681,rosamond,4,Verb
63682,archer,4,Verb
63683,intrust,4,Verb
63684,loveit,4,Verb
63685,tattoo,4,Verb
63686,peal,4,Verb
63687,shipmates,4,Verb
63688,afloat,4,Verb
63689,gurgle,4,Verb
63690,shark,4,Verb
63691,sole,4,Verb
63692,dismasted,4,Verb
63693,cheek,4,Verb
63694,daggoo,4,Verb
63695,mutiny,4,Verb
63696,tashtego,4,Verb
63697,crew,4,Verb
63698,interchange,4,Verb
63699,disgorge,4,Verb
63700,belly,4,Verb
63701,angel,4,Verb
63702,gabriel,4,Verb
63703,hoop,4,Verb
63704,vast,4,Verb
63705,deify,4,Verb
63706,astern,4,Verb
63707,lengthwise,4,Verb
63708,wouldst,4,Verb
63709,dally,4,Verb
63710,enthrall,4,Verb
63711,dire,4,Verb
63712,redound,4,Verb
63713,fierce,4,Verb
63714,intermix,4,Verb
63715,recouer,4,Verb
63716,runne,4,Verb
63717,brut,4,Verb
63718,schoole,4,Verb
63719,deliuer,4,Verb
63720,pricke,4,Verb
63721,affraid,4,Verb
63722,liued,4,Verb
63723,liuing,4,Verb
63724,reuenge,4,Verb
63725,loued,4,Verb
63726,prythee,4,Verb
63727,wel,4,Verb
63728,denmarke,4,Verb
63729,laer,4,Verb
63730,hor,4,Verb
63731,rais,4,Verb
63732,faire,4,Verb
63733,scorne,4,Verb
63734,leaues,4,Verb
63735,banquo,4,Verb
63736,dunsinane,4,Verb
63737,overhand,4,Verb
63738,libertad,4,Verb
63739,allen,3,Verb
63740,remedy,3,Verb
63741,rescind,3,Verb
63742,davis,3,Verb
63743,cotten,3,Verb
63744,shirk,3,Verb
63745,w.,3,Verb
63746,infiltrate,3,Verb
63747,underwrite,3,Verb
63748,religious,3,Verb
63749,dwight,3,Verb
63750,bypass,3,Verb
63751,douglas,3,Verb
63752,penalize,3,Verb
63753,animal,3,Verb
63754,co.,3,Verb
63755,gladden,3,Verb
63756,association,3,Verb
63757,induct,3,Verb
63758,hansen,3,Verb
63759,baltimore,3,Verb
63760,kinda,3,Verb
63761,retaliate,3,Verb
63762,herald,3,Verb
63763,victimize,3,Verb
63764,countin,3,Verb
63765,he'll,3,Verb
63766,burrow,3,Verb
63767,jr.,3,Verb
63768,debut,3,Verb
63769,danny,3,Verb
63770,she'll,3,Verb
63771,knight,3,Verb
63772,s.,3,Verb
63773,readjust,3,Verb
63774,vacation,3,Verb
63775,accent,3,Verb
63776,staff,3,Verb
63777,col.,3,Verb
63778,mitchell,3,Verb
63779,remand,3,Verb
63780,october,3,Verb
63781,skid,3,Verb
63782,laos,3,Verb
63783,picket,3,Verb
63784,budget,3,Verb
63785,salem,3,Verb
63786,jolt,3,Verb
63787,stein,3,Verb
63788,lee,3,Verb
63789,arnold,3,Verb
63790,restless,3,Verb
63791,revolutionize,3,Verb
63792,reminisce,3,Verb
63793,hollywood,3,Verb
63794,chicken,3,Verb
63795,sculpture,3,Verb
63796,recess,3,Verb
63797,predominate,3,Verb
63798,climax,3,Verb
63799,while,3,Verb
63800,subtitle,3,Verb
63801,chalk,3,Verb
63802,reopen,3,Verb
63803,ventilate,3,Verb
63804,flex,3,Verb
63805,bennington,3,Verb
63806,hole,3,Verb
63807,amble,3,Verb
63808,aloud,3,Verb
63809,maris,3,Verb
63810,ensconce,3,Verb
63811,stirling,3,Verb
63812,spoon,3,Verb
63813,loot,3,Verb
63814,smolder,3,Verb
63815,hijack,3,Verb
63816,modern,3,Verb
63817,convene,3,Verb
63818,trujillo,3,Verb
63819,tarnish,3,Verb
63820,promulgate,3,Verb
63821,banner,3,Verb
63822,featherbed,3,Verb
63823,uncompromising,3,Verb
63824,validate,3,Verb
63825,wrack,3,Verb
63826,swindle,3,Verb
63827,hammarskjold,3,Verb
63828,expense,3,Verb
63829,blanket,3,Verb
63830,marriage,3,Verb
63831,incoming,3,Verb
63832,dateline,3,Verb
63833,lilt,3,Verb
63834,akin,3,Verb
63835,thereby,3,Verb
63836,pupils,3,Verb
63837,outlying,3,Verb
63838,properly,3,Verb
63839,divest,3,Verb
63840,katanga,3,Verb
63841,embed,3,Verb
63842,automate,3,Verb
63843,disinter,3,Verb
63844,detonate,3,Verb
63845,manhattan,3,Verb
63846,foreshorten,3,Verb
63847,jail,3,Verb
63848,skate,3,Verb
63849,pope,3,Verb
63850,delve,3,Verb
63851,coarsen,3,Verb
63852,scribble,3,Verb
63853,chronicle,3,Verb
63854,zoom,3,Verb
63855,abridge,3,Verb
63856,remake,3,Verb
63857,stomp,3,Verb
63858,hitler,3,Verb
63859,kennan,3,Verb
63860,implicate,3,Verb
63861,cloy,3,Verb
63862,trundle,3,Verb
63863,johnny,3,Verb
63864,categorize,3,Verb
63865,concert,3,Verb
63866,lincoln,3,Verb
63867,revisit,3,Verb
63868,camusfearna,3,Verb
63869,frolic,3,Verb
63870,besmirch,3,Verb
63871,forever,3,Verb
63872,katherine,3,Verb
63873,eloquent,3,Verb
63874,spatter,3,Verb
63875,scarlet,3,Verb
63876,headline,3,Verb
63877,stevens,3,Verb
63878,cluck,3,Verb
63879,plenty,3,Verb
63880,overburden,3,Verb
63881,overeat,3,Verb
63882,americans,3,Verb
63883,synthesize,3,Verb
63884,culture,3,Verb
63885,invalidate,3,Verb
63886,venerate,3,Verb
63887,massacre,3,Verb
63888,slavery,3,Verb
63889,burgeon,3,Verb
63890,ephesians,3,Verb
63891,len,3,Verb
63892,muscle,3,Verb
63893,coddle,3,Verb
63894,broader,3,Verb
63895,hearten,3,Verb
63896,dock,3,Verb
63897,green,3,Verb
63898,snag,3,Verb
63899,sand,3,Verb
63900,rodding,3,Verb
63901,standard,3,Verb
63902,unadorned,3,Verb
63903,grease,3,Verb
63904,mash,3,Verb
63905,ethan,3,Verb
63906,overgrow,3,Verb
63907,spice,3,Verb
63908,beef,3,Verb
63909,bevel,3,Verb
63910,firm,3,Verb
63911,unwind,3,Verb
63912,overheat,3,Verb
63913,apprentice,3,Verb
63914,superintend,3,Verb
63915,impersonate,3,Verb
63916,heavy,3,Verb
63917,shallow,3,Verb
63918,vacuum,3,Verb
63919,pare,3,Verb
63920,tutor,3,Verb
63921,fatten,3,Verb
63922,dairy,3,Verb
63923,merchandise,3,Verb
63924,grub,3,Verb
63925,mechanize,3,Verb
63926,prim,3,Verb
63927,shovel,3,Verb
63928,fogg,3,Verb
63929,wilson,3,Verb
63930,shuttle,3,Verb
63931,readily,3,Verb
63932,knuckle,3,Verb
63933,flurry,3,Verb
63934,malformed,3,Verb
63935,dissociate,3,Verb
63936,everybody,3,Verb
63937,eichmann,3,Verb
63938,embroil,3,Verb
63939,seafaring,3,Verb
63940,greene,3,Verb
63941,drake,3,Verb
63942,talented,3,Verb
63943,rename,3,Verb
63944,garry,3,Verb
63945,parody,3,Verb
63946,sed,3,Verb
63947,songs,3,Verb
63948,tamper,3,Verb
63949,bridewell,3,Verb
63950,ryan,3,Verb
63951,goulding,3,Verb
63952,meander,3,Verb
63953,peek,3,Verb
63954,buttress,3,Verb
63955,amputate,3,Verb
63956,crus,3,Verb
63957,giffen,3,Verb
63958,louisiana,3,Verb
63959,raze,3,Verb
63960,outnumber,3,Verb
63961,out,3,Verb
63962,plight,3,Verb
63963,harangue,3,Verb
63964,broach,3,Verb
63965,exonerate,3,Verb
63966,retrograde,3,Verb
63967,winslow,3,Verb
63968,skills,3,Verb
63969,degree,3,Verb
63970,durin,3,Verb
63971,givin,3,Verb
63972,unattended,3,Verb
63973,wrangle,3,Verb
63974,histories,3,Verb
63975,guilt,3,Verb
63976,incapacitate,3,Verb
63977,detroit,3,Verb
63978,elongate,3,Verb
63979,complement,3,Verb
63980,whoop,3,Verb
63981,presuppose,3,Verb
63982,berate,3,Verb
63983,countenance,3,Verb
63984,relay,3,Verb
63985,scabbed,3,Verb
63986,tunnel,3,Verb
63987,confiscate,3,Verb
63988,tobacco,3,Verb
63989,anarchy,3,Verb
63990,coalesce,3,Verb
63991,beckett,3,Verb
63992,barn,3,Verb
63993,waggle,3,Verb
63994,drowse,3,Verb
63995,mud,3,Verb
63996,interrelate,3,Verb
63997,delicate,3,Verb
63998,spade,3,Verb
63999,shortsighted,3,Verb
64000,winnow,3,Verb
64001,freedom,3,Verb
64002,joyce,3,Verb
64003,faulkner,3,Verb
64004,individualize,3,Verb
64005,candid,3,Verb
64006,parley,3,Verb
64007,scandalize,3,Verb
64008,entrance,3,Verb
64009,asia,3,Verb
64010,steele,3,Verb
64011,blurt,3,Verb
64012,shelley,3,Verb
64013,disown,3,Verb
64014,parker,3,Verb
64015,reprint,3,Verb
64016,mustached,3,Verb
64017,debilitate,3,Verb
64018,meynell,3,Verb
64019,orphan,3,Verb
64020,mew,3,Verb
64021,hot,3,Verb
64022,encrust,3,Verb
64023,woodruff,3,Verb
64024,providence,3,Verb
64025,twice,3,Verb
64026,albert,3,Verb
64027,literature,3,Verb
64028,cheere,3,Verb
64029,accurate,3,Verb
64030,propagate,3,Verb
64031,othon,3,Verb
64032,meltzer,3,Verb
64033,paie,3,Verb
64034,graunt,3,Verb
64035,whoe,3,Verb
64036,underrate,3,Verb
64037,unearth,3,Verb
64038,resurrect,3,Verb
64039,banter,3,Verb
64040,routine,3,Verb
64041,inherent,3,Verb
64042,antiquate,3,Verb
64043,recant,3,Verb
64044,facts,3,Verb
64045,kenneth,3,Verb
64046,poetry,3,Verb
64047,modulate,3,Verb
64048,diddle,3,Verb
64049,ready,3,Verb
64050,index,3,Verb
64051,railroad,3,Verb
64052,mortar,3,Verb
64053,v.,3,Verb
64054,petitioner,3,Verb
64055,groundwave,3,Verb
64056,gratis,3,Verb
64057,tinker,3,Verb
64058,moo,3,Verb
64059,ref.,3,Verb
64060,eject,3,Verb
64061,sublime,3,Verb
64062,aerosolize,3,Verb
64063,fractionate,3,Verb
64064,b,3,Verb
64065,resuspend,3,Verb
64066,secrete,3,Verb
64067,occlude,3,Verb
64068,democratize,3,Verb
64069,bias,3,Verb
64070,panic,3,Verb
64071,ratios,3,Verb
64072,eventuate,3,Verb
64073,unvarying,3,Verb
64074,frequencies,3,Verb
64075,minus,3,Verb
64076,easy,3,Verb
64077,excruciate,3,Verb
64078,bronze,3,Verb
64079,instigate,3,Verb
64080,slake,3,Verb
64081,mute,3,Verb
64082,dylan,3,Verb
64083,overrate,3,Verb
64084,formulaic,3,Verb
64085,vitiate,3,Verb
64086,ciliated,3,Verb
64087,intersperse,3,Verb
64088,knife,3,Verb
64089,solidify,3,Verb
64090,fabricate,3,Verb
64091,concave,3,Verb
64092,stiffly,3,Verb
64093,vein,3,Verb
64094,snicker,3,Verb
64095,violet,3,Verb
64096,comin,3,Verb
64097,fuck,3,Verb
64098,guy,3,Verb
64099,ching,3,Verb
64100,bastard,3,Verb
64101,goddamn,3,Verb
64102,smirk,3,Verb
64103,dishonor,3,Verb
64104,huh,3,Verb
64105,gauge,3,Verb
64106,deaden,3,Verb
64107,argiento,3,Verb
64108,sluice,3,Verb
64109,croon,3,Verb
64110,brigade,3,Verb
64111,who'd,3,Verb
64112,wheeze,3,Verb
64113,pa,3,Verb
64114,paw,3,Verb
64115,alex,3,Verb
64116,giggle,3,Verb
64117,ears,3,Verb
64118,serenade,3,Verb
64119,lunch,3,Verb
64120,gotta,3,Verb
64121,rash,3,Verb
64122,rourke,3,Verb
64123,crane,3,Verb
64124,hunch,3,Verb
64125,funny,3,Verb
64126,gilborn,3,Verb
64127,cavort,3,Verb
64128,brows,3,Verb
64129,garth,3,Verb
64130,brian,3,Verb
64131,encase,3,Verb
64132,silhouette,3,Verb
64133,matson,3,Verb
64134,ball,3,Verb
64135,unlace,3,Verb
64136,elaine,3,Verb
64137,lance,3,Verb
64138,lard,3,Verb
64139,alec,3,Verb
64140,bungle,3,Verb
64141,rumple,3,Verb
64142,eyebrows,3,Verb
64143,resettle,3,Verb
64144,zigzag,3,Verb
64145,helva,3,Verb
64146,fickle,3,Verb
64147,bluster,3,Verb
64148,stampede,3,Verb
64149,foolish,3,Verb
64150,tether,3,Verb
64151,cord,3,Verb
64152,deed,3,Verb
64153,kodyke,3,Verb
64154,cipher,3,Verb
64155,unfasten,3,Verb
64156,cobb,3,Verb
64157,russ,3,Verb
64158,son,3,Verb
64159,zing,3,Verb
64160,outspread,3,Verb
64161,nap,3,Verb
64162,girl,3,Verb
64163,gentle,3,Verb
64164,pelt,3,Verb
64165,tongue,3,Verb
64166,deepest,3,Verb
64167,florida,3,Verb
64168,reek,3,Verb
64169,cower,3,Verb
64170,trill,3,Verb
64171,feathertop,3,Verb
64172,gonna,3,Verb
64173,aloft,3,Verb
64174,maggie,3,Verb
64175,doaty,3,Verb
64176,supplicate,3,Verb
64177,groove,3,Verb
64178,cathy,3,Verb
64179,uncoil,3,Verb
64180,nadine,3,Verb
64181,leaf,3,Verb
64182,japan,3,Verb
64183,ryusenji,3,Verb
64184,cady,3,Verb
64185,worm,3,Verb
64186,commiserate,3,Verb
64187,sack,3,Verb
64188,saint,3,Verb
64189,interweave,3,Verb
64190,clink,3,Verb
64191,convulse,3,Verb
64192,fink,3,Verb
64193,plumb,3,Verb
64194,_will_,3,Verb
64195,genteel,3,Verb
64196,fidget,3,Verb
64197,disincline,3,Verb
64198,kingdom,3,Verb
64199,overcharge,3,Verb
64200,teazed,3,Verb
64201,wholesome,3,Verb
64202,_was_,3,Verb
64203,larkins,3,Verb
64204,x,3,Verb
64205,kings,3,Verb
64206,fag,3,Verb
64207,remiss,3,Verb
64208,brunswick,3,Verb
64209,privy,3,Verb
64210,windsor,3,Verb
64211,xiii,3,Verb
64212,abominate,3,Verb
64213,unfeeling,3,Verb
64214,dislocate,3,Verb
64215,unobserved,3,Verb
64216,impeach,3,Verb
64217,her,3,Verb
64218,carpenter,3,Verb
64219,instinct,3,Verb
64220,courage,3,Verb
64221,snug,3,Verb
64222,benwick,3,Verb
64223,repossess,3,Verb
64224,circumvent,3,Verb
64225,tranquillize,3,Verb
64226,"?'""",3,Verb
64227,pique,3,Verb
64228,charlotte,3,Verb
64229,exeter,3,Verb
64230,dispirit,3,Verb
64231,misinform,3,Verb
64232,simper,3,Verb
64233,repine,3,Verb
64234,proportion,3,Verb
64235,minute,3,Verb
64236,harley,3,Verb
64237,kensington,3,Verb
64238,"--,",3,Verb
64239,gape,3,Verb
64240,"""--",3,Verb
64241,overspread,3,Verb
64242,expatiate,3,Verb
64243,unsettle,3,Verb
64244,sickness,3,Verb
64245,unmoved,3,Verb
64246,familiarize,3,Verb
64247,sevenfold,3,Verb
64248,mahalaleel,3,Verb
64249,pluckt,3,Verb
64250,terah,3,Verb
64251,sarai,3,Verb
64252,shur,3,Verb
64253,hagar,3,Verb
64254,phichol,3,Verb
64255,bilhah,3,Verb
64256,grisled,3,Verb
64257,dinah,3,Verb
64258,jobab,3,Verb
64259,baalhanan,3,Verb
64260,stript,3,Verb
64261,leanfleshed,3,Verb
64262,hereby,3,Verb
64263,shaul,3,Verb
64264,mete,3,Verb
64265,eliezer,3,Verb
64266,beast,3,Verb
64267,ox,3,Verb
64268,fillet,3,Verb
64269,lighteth,3,Verb
64270,bezaleel,3,Verb
64271,sodden,3,Verb
64272,clovenfooted,3,Verb
64273,vessel,3,Verb
64274,plaister,3,Verb
64275,catcheth,3,Verb
64276,spue,3,Verb
64277,cow,3,Verb
64278,blasphemeth,3,Verb
64279,terror,3,Verb
64280,nethaneel,3,Verb
64281,elizur,3,Verb
64282,shelumiel,3,Verb
64283,uncleanness,3,Verb
64284,separateth,3,Verb
64285,hamath,3,Verb
64286,still,3,Verb
64287,confirmeth,3,Verb
64288,gilead,3,Verb
64289,zered,3,Verb
64290,bashan,3,Verb
64291,mountain,3,Verb
64292,ramoth,3,Verb
64293,pomegranates,3,Verb
64294,fainthearted,3,Verb
64295,slayeth,3,Verb
64296,muzzle,3,Verb
64297,hoshea,3,Verb
64298,enlargeth,3,Verb
64299,rahab,3,Verb
64300,adjure,3,Verb
64301,libnah,3,Verb
64302,othniel,3,Verb
64303,jephthah,3,Verb
64304,chemosh,3,Verb
64305,nahash,3,Verb
64306,whithersoever,3,Verb
64307,doeg,3,Verb
64308,pisseth,3,Verb
64309,ahinoam,3,Verb
64310,aphek,3,Verb
64311,rizpah,3,Verb
64312,thinkest,3,Verb
64313,hushai,3,Verb
64314,slander,3,Verb
64315,inheritance,3,Verb
64316,shammah,3,Verb
64317,bathsheba,3,Verb
64318,lebanon,3,Verb
64319,keepest,3,Verb
64320,ophir,3,Verb
64321,baasha,3,Verb
64322,troubleth,3,Verb
64323,baal,3,Verb
64324,sleepeth,3,Verb
64325,escapeth,3,Verb
64326,micaiah,3,Verb
64327,gehazi,3,Verb
64328,letteth,3,Verb
64329,jehozabad,3,Verb
64330,jehoash,3,Verb
64331,ahaz,3,Verb
64332,urijah,3,Verb
64333,eunuchs,3,Verb
64334,josiah,3,Verb
64335,heardest,3,Verb
64336,jehoiachin,3,Verb
64337,amminadab,3,Verb
64338,eleasah,3,Verb
64339,pelatiah,3,Verb
64340,abishua,3,Verb
64341,iddo,3,Verb
64342,uzziah,3,Verb
64343,amariah,3,Verb
64344,zabad,3,Verb
64345,mattaniah,3,Verb
64346,obadiah,3,Verb
64347,overfly,3,Verb
64348,jahaziel,3,Verb
64349,eliashib,3,Verb
64350,zebadiah,3,Verb
64351,shelemiah,3,Verb
64352,triest,3,Verb
64353,cieled,3,Verb
64354,oded,3,Verb
64355,levites,3,Verb
64356,prepareth,3,Verb
64357,cyrus,3,Verb
64358,seventy,3,Verb
64359,sanballat,3,Verb
64360,fowl,3,Verb
64361,haman,3,Verb
64362,queen,3,Verb
64363,availeth,3,Verb
64364,withereth,3,Verb
64365,shooteth,3,Verb
64366,overturneth,3,Verb
64367,sealeth,3,Verb
64368,multiplieth,3,Verb
64369,wickedness,3,Verb
64370,stedfast,3,Verb
64371,girdeth,3,Verb
64372,overthroweth,3,Verb
64373,wasteth,3,Verb
64374,drieth,3,Verb
64375,perceiveth,3,Verb
64376,counteth,3,Verb
64377,carrieth,3,Verb
64378,backward,3,Verb
64379,marketh,3,Verb
64380,profiteth,3,Verb
64381,directeth,3,Verb
64382,cleanseth,3,Verb
64383,scorneth,3,Verb
64384,reproveth,3,Verb
64385,subdueth,3,Verb
64386,arrows,3,Verb
64387,restoreth,3,Verb
64388,fashioneth,3,Verb
64389,upholdeth,3,Verb
64390,watcheth,3,Verb
64391,gall,3,Verb
64392,holpen,3,Verb
64393,satisfieth,3,Verb
64394,covetousness,3,Verb
64395,falsehood,3,Verb
64396,retaineth,3,Verb
64397,pondereth,3,Verb
64398,reproof,3,Verb
64399,rebuketh,3,Verb
64400,wiser,3,Verb
64401,pursueth,3,Verb
64402,handleth,3,Verb
64403,laboureth,3,Verb
64404,diggeth,3,Verb
64405,justifieth,3,Verb
64406,condemneth,3,Verb
64407,begetteth,3,Verb
64408,provoketh,3,Verb
64409,spendeth,3,Verb
64410,stumbleth,3,Verb
64411,buyeth,3,Verb
64412,babes,3,Verb
64413,reapeth,3,Verb
64414,bloweth,3,Verb
64415,declareth,3,Verb
64416,obedient,3,Verb
64417,obeyeth,3,Verb
64418,famine,3,Verb
64419,lothed,3,Verb
64420,pourtrayed,3,Verb
64421,inkhorn,3,Verb
64422,nineveh,3,Verb
64423,dishonoureth,3,Verb
64424,haggai,3,Verb
64425,dumb,3,Verb
64426,sanctifieth,3,Verb
64427,caiaphas,3,Verb
64428,unloose,3,Verb
64429,judas,3,Verb
64430,hale,3,Verb
64431,bethany,3,Verb
64432,testifieth,3,Verb
64433,iscariot,3,Verb
64434,sufficeth,3,Verb
64435,ananias,3,Verb
64436,troas,3,Verb
64437,philippi,3,Verb
64438,madest,3,Verb
64439,herein,3,Verb
64440,publius,3,Verb
64441,oftentimes,3,Verb
64442,commendeth,3,Verb
64443,graffed,3,Verb
64444,highminded,3,Verb
64445,esteemeth,3,Verb
64446,likeminded,3,Verb
64447,edifieth,3,Verb
64448,unfeigned,3,Verb
64449,sudden,3,Verb
64450,confidence,3,Verb
64451,titus,3,Verb
64452,almighty,3,Verb
64453,lyca,3,Verb
64454,thro,3,Verb
64455,listning,3,Verb
64456,wint,3,Verb
64457,thaught,3,Verb
64458,elsa,3,Verb
64459,margery,3,Verb
64460,frode,3,Verb
64461,(,3,Verb
64462,goose,3,Verb
64463,jog,3,Verb
64464,croquet,3,Verb
64465,riposte,3,Verb
64466,idiot,3,Verb
64467,""".",3,Verb
64468,bruno,3,Verb
64469,gloved,3,Verb
64470,whichever,3,Verb
64471,wert,3,Verb
64472,gutenberg,3,Verb
64473,ave,3,Verb
64474,**,3,Verb
64475,jeer,3,Verb
64476,shrimp,3,Verb
64477,victor,3,Verb
64478,fanshaw,3,Verb
64479,poohed,3,Verb
64480,islands,3,Verb
64481,witch,3,Verb
64482,boulnois,3,Verb
64483,dalroy,3,Verb
64484,browed,3,Verb
64485,poets,3,Verb
64486,sunlight,3,Verb
64487,blank,3,Verb
64488,emblazon,3,Verb
64489,sixpence,3,Verb
64490,lazy,3,Verb
64491,misgive,3,Verb
64492,avow,3,Verb
64493,safe,3,Verb
64494,intercede,3,Verb
64495,eton,3,Verb
64496,ruinationed,3,Verb
64497,tink,3,Verb
64498,unbutton,3,Verb
64499,benumb,3,Verb
64500,ay,3,Verb
64501,aver,3,Verb
64502,nobody,3,Verb
64503,fresh,3,Verb
64504,fisher,3,Verb
64505,habituate,3,Verb
64506,unbuckle,3,Verb
64507,enfeeble,3,Verb
64508,jostle,3,Verb
64509,rosetta,3,Verb
64510,brindled,3,Verb
64511,storied,3,Verb
64512,welter,3,Verb
64513,tufted,3,Verb
64514,whittle,3,Verb
64515,sabbee,3,Verb
64516,stash,3,Verb
64517,skylark,3,Verb
64518,masoned,3,Verb
64519,hearts,3,Verb
64520,behring,3,Verb
64521,decapitate,3,Verb
64522,avast,3,Verb
64523,enshrine,3,Verb
64524,whalemen,3,Verb
64525,peril,3,Verb
64526,ashore,3,Verb
64527,soliloquize,3,Verb
64528,stern,3,Verb
64529,pudding,3,Verb
64530,pasture,3,Verb
64531,skin,3,Verb
64532,wolves,3,Verb
64533,whelp,3,Verb
64534,pell,3,Verb
64535,reef,3,Verb
64536,late,3,Verb
64537,concentre,3,Verb
64538,methought,3,Verb
64539,archy,3,Verb
